1.805156234651803970e+00
1.215544139966368675e+00
1.007537040859460831e+00
8.949197456240653992e-01
7.792597468942403793e-01
7.325565814971923828e-01
6.963357124477624893e-01
6.643380150198936462e-01
6.221858309581875801e-01
6.170719461515545845e-01
5.878265732899308205e-01
5.495991026982665062e-01
5.520604047924280167e-01
5.210732221603393555e-01
5.356106124818325043e-01
5.010420950129628181e-01
5.012413589283823967e-01
4.687826307490468025e-01
4.734732275828719139e-01
4.471963671967387199e-01
4.524815063923597336e-01
4.274969846010208130e-01
4.268048051744699478e-01
4.050619993358850479e-01
4.252438000403344631e-01
4.276043111458420753e-01
4.149496639147400856e-01
4.087905827909708023e-01
3.881411775946617126e-01
3.770621484145522118e-01
3.921335600316524506e-01
3.893422475084662437e-01
4.118038630113005638e-01
3.699609022587537766e-01
3.692481298930943012e-01
3.983227396383881569e-01
3.668815405108034611e-01
3.475716039538383484e-01
3.388081486336886883e-01
3.638007817789912224e-01
